Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
4041517,BOSTON,01-Sep-2014,2:30 PM,Unknown,2,0,0,Angle,V1: Turning right / V2:Parked,V1:Northbound / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,ARMSTRONG STREET / ASHLEY STREET,,,,,,232643.2655,896829.9999
3939732,BOSTON,01-Sep-2014,3:17 PM,Non-fatal injury,1,2,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with light pole or other post/support ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,WASHINGTON STREET / ASPINWALL ROAD,,,,,,235317.0626,893591.7499
3940832,BOSTON (DORCHESTER),01-Sep-2014,6:06 PM,Not Reported,5,0,0,Rear-end,V1: Travelling straight ahead / V2:Parked / V3:Parked / V4:Parked / V5:Parked,V1:Not reported / V2:Not reported / V3:Not reported / V4:Not reported / V5:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with parked motor vehicle / V3: Collision with parked motor vehicle / V4: Collision with parked motor vehicle / V5: Collision with parked motor vehicle ,V1: Passenger car / V2:Passenger car / V3:Passenger car / V4:Passenger car / V5:Passenger car,Dry,Daylight,Clear,,14 ROWELL STREET,,,,,235926.6374,895899.7961
3929028,BOSTON,01-Sep-2014,8:35 PM,Non-fatal injury,2,1,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,Rte 93 S / UNKNOWN,,Exit 18 on Rte 93 S,,,236013.2783,899092.9981
3926830,BOSTON,01-Sep-2014,9:50 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N / RAMP-RTS 93 NB/3 NB TO VICTORY RD,,,,,237431.3626,894047.6347
3949494,BOSTON,02-Sep-2014,00:00 AM,Non-fatal injury,1,1,0,Rear-end,V1: Travelling straight ahead,V1:Westbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ","V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - roadway not lighted,Clear,,SOLDIERS FIELD ROAD / STORROW DRIVE,,,BU BRIDGE,"P2:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",232060.4151,900230.9598
3943133,BOSTON (DORCHESTER),02-Sep-2014,1:40 AM,Non-fatal injury,2,2,0,Rear-end,V1: Slowing or stopped in traffic / V2:Unknown,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,DORCHESTER AVENUE / TALBOT AVENUE,,,,,,235935.2007,892897.3591
3933627,BOSTON,02-Sep-2014,7:15 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Changing lanes,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Other,Clear,,Rte 93 S / UNKNOWN,,Exit 20 on Rte 93 S,,,236954.209,900826.9442
3926086,BOSTON,02-Sep-2014,7:17 AM,Property damage only (none injured),3,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,MASSACHUSETTS TURNPIKE Rte 90 E,Rte 90  E Milemarker 132.0,,,,232548.3578,899858.3161
3958990,BOSTON,02-Sep-2014,11:20 AM,Property damage only (none injured),3,0,0,Angle,V1: Parked / V2:Parked / V3:Travelling straight ahead,V1:Eastbound / V2:Not reported / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Not reported / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Bus (seats for more than 15 people, including driver)",Dry,Daylight,Clear,DUDLEY STREET / VIRGINIA STREET,,,,,,235730.413,896446.239
3949498,BOSTON,02-Sep-2014,12:07 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Southbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,GALLIVAN BOULEVARD / DORCHESTER AVENUE,,,,,,235804.4062,892252.5627
3924930,BOSTON,02-Sep-2014,2:40 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Changing lanes,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Cloudy,,CENTRE STREET Rte UNKNOW / WESTCHESTER ROAD,,,,,230887.2186,894778.5623
3963757,BOSTON,02-Sep-2014,2:40 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Tractor/semi-trailer,Dry,Daylight,Clear,,Rte 93 S,,Exit 15 on Rte 93,,,236629.6253,897168.5001
3924926,BOSTON,02-Sep-2014,3:05 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 18 on Rte 93 S,,,236013.2783,899092.9981
3940932,BOSTON,02-Sep-2014,3:35 PM,Non-fatal injury,1,1,0,Not reported,V1: Backing,V1:Northbound ,V1: Collision with pedestrian ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Not reported,Not reported,Not Reported,WASHINGTON STREET / RUTLAND STREET,,,,,P5:Pedestrian,235081.8124,898746.1875
3933765,BOSTON,02-Sep-2014,3:59 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Daylight,Rain,NORTH BEACON STREET / PARSONS STREET,,,,,,228152.7188,900975.5
3949750,BOSTON (ALLSTON),02-Sep-2014,7:30 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with pedestrian ,V1: Passenger car,Wet,Dusk,Cloudy,,1254 COMMONWEALTH AVENUE,,,,P3:Pedestrian,230304.7281,899957.0668
3930531,BOSTON,03-Sep-2014,5:55 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dawn,Clear,,Rte 93 N / UNKNOWN,,Exit 16 on Rte 93 N,,,236403.9842,897524.312
3939447,BOSTON (DORCHESTER),03-Sep-2014,8:05 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Turning left,V1:Eastbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ",V1: Passenger car,Dry,Daylight,Clear,,1140 DORCHESTER AVENUE,,,PKLOT ENTRANCE,"P2:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",236481.8872,895788.741
3949903,BOSTON,03-Sep-2014,11:15 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Turning right,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Tractor/semi-trailer,Dry,Daylight,Clear,,ALBANY STREET,,,,,235912.6641,898939.4713
3954220,BOSTON (ROXBURY),03-Sep-2014,12:19 PM,Unknown,2,0,0,Head-on,V1: Making U-turn / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,,75 MALCOLM X BOULEVARD,,,MADISON PARK HIGH SCHOOL,,233651.9858,897943.2642
3928218,BOSTON,03-Sep-2014,1:54 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with pedestrian ,"V1: Single-unit truck (2-axle, 6-tire)",Dry,Daylight,Clear,,MASSACHUSETTS AVENUE CONNECTOR / RAMP-MASS AVE TO SB FRONTAGE RD,,,MASS AVE CONNECTOR,P1:Pedestrian,235550.5238,898351.6409
4041520,BOSTON (JAMAICA PLAIN),03-Sep-2014,3:04 PM,Non-fatal injury,2,1,0,Head-on,V1: Travelling straight ahead / V2:Turning left,V1:Not reported / V2:Not reported ,"V1: Not reported / V2: Collision with railway vehicle (e.g., train, engine) ","V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,GREEN STREET / AMORY STREET,,,,,,232400.5939,895627.8751
3928338,BOSTON,03-Sep-2014,3:13 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,CENTRE STREET / WALTER STREET,,,,,230504.5157,894255.4377
3935849,BOSTON,03-Sep-2014,3:28 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,PARK DRIVE Rte UNKNOW / BROOKLINE AVENUE,,,,,232742.1496,899278.3204
3953947,BOSTON,03-Sep-2014,4:55 PM,Property damage only (none injured),2,0,0,Angle,V1: Turning right / V2:Turning right,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,CHARLESGATE WEST / BEACON STREET,,,,,,233543.9754,900022.1832
3930423,BOSTON,03-Sep-2014,6:35 PM,Non-fatal injury,2,1,0,Angle,V1: Changing lanes / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,,LEVERETT CONNECTOR SOUTH,,Exit 26 on Rte 93 S,,,235812.2608,902208.9154
3926531,BOSTON,03-Sep-2014,6:42 PM,Non-fatal injury,1,1,0,"Sideswipe, same direction",V1: Travelling straight ahead,V1:Southbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ","V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Not Reported,,BEACON STREET / MASSACHUSETTS AVENUE,,,BEACON AT MASS AVE,"P1:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",233821.797,900120.3751
3954798,BOSTON (MATTAPAN),04-Sep-2014,3:15 AM,Not Reported,2,0,0,Not reported,V1: Not reported / V2:Parked,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Not reported,Not reported,Not Reported,,37 ROSEWOOD STREET,,,,,233213.5327,890984.2742
3962645,BOSTON,04-Sep-2014,9:17 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Travelling straight ahead / V2:Changing lanes,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 18 on Rte 93 S,,,236013.2783,899092.9981
3962791,BOSTON,04-Sep-2014,10:16 AM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Daylight,Clear,,,,,93 N AFTER EXIT 13,,,
3949507,BOSTON,04-Sep-2014,10:16 AM,Property damage only (none injured),2,0,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Westbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,VETERANS OF FOREIGN WARS PARKWAY Rte UNKNOW / CHARLES PARK ROAD,,,,,227048.0563,891866.0907
3963714,BOSTON,04-Sep-2014,11:30 AM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Not Reported,,STORROW DRIVE / RAMP-STORROW DR EB TO RT 28 SB (BEACON S,,,TUNNEL,,235107.6364,900687.0529
3939266,BOSTON (DORCHESTER),04-Sep-2014,12:45 PM,Non-fatal injury,1,2,0,Single vehicle crash,V1: Unknown,V1:Southbound ,V1: Collision with pedestrian ,"V1: Single-unit truck (2-axle, 6-tire)","Sand, mud, dirt, oil, gravel",Daylight,Clear,,393 ADAMS STREET,,,,"P2:Other non-motorist (wheelchair, etc.)",236594.2378,894000.6122
3933740,BOSTON,04-Sep-2014,1:50 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with median barrier ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,880 TRUMAN PARKWAY,,,,,230880.7334,888468.6424
3933628,BOSTON,04-Sep-2014,2:50 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 24 on Rte 93 S,,,236397.1933,901565.6511
3956458,BOSTON,04-Sep-2014,4:33 PM,Non-fatal injury,2,1,0,"Sideswipe, same direction",V1: Overtaking/passing / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,GERARD STREET / NORFOLK AVENUE,,,,,,235207.1562,897547.5627
3933733,BOSTON,04-Sep-2014,7:45 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dusk,Clear,CAMBRIDGE STREET / RAMP-RT 90 TO CAMBRIDGE ST EB / RAMP-CAMBRIDGE ST TO SOLDIERS FIELD RD E,,,,AT CAMBRIDGE STREET,,231486.2714,901228.6968
3930532,BOSTON,04-Sep-2014,9:55 PM,Property damage only (none injured),2,0,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Westbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,VETERANS OF FOREIGN WARS PARKWAY / LA GRANGE STREET,,,,,,227371.1508,893386.8889
3929029,BOSTON,04-Sep-2014,10:55 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Not reported / V3:Slowing or stopped in traffic,V1:Westbound / V2:Not reported / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Not reported / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car",Dry,Dark - lighted roadway,Clear,,MASSACHUSETTS TURNPIKE Rte 90 W / RAMP-ARLINGTON ST TO RT 90 WB,,,COLUMBUS AVE.,,235212.9477,899806.7347
3927877,BOSTON,05-Sep-2014,2:02 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with curb ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,HOTEL DRIVE / RAMP-RTS 90 EB/1A NB TO HOTEL DR DRIVE / RAMP-AIRPORT RD ARR LEV TO HOTEL DR,,,,,,239150.2356,902066.9176
3936114,BOSTON,05-Sep-2014,5:01 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with fence ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N / GENERAL CASIMIR PULASKI SKYWAY Rte 1A N,,,NORTH HOV BUILDING,,236783.8731,895348.8963
3928219,BOSTON,05-Sep-2014,10:10 AM,Non-fatal injury,3,2,0,Rear-end,V1: Changing lanes / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with median barrier / V3: Collision with median barrier ,"V1: Tractor/semi-trailer / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S,,Exit 20 on Rte 93 S,,,236954.209,900826.9442
3928686,BOSTON,05-Sep-2014,2:45 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Other,V1:Eastbound ,V1: Collision with motor vehicle in traffic ,V1: Passenger car,Dry,Daylight,Clear,,BELLE ISLE ROTARY,,,,,241678.4979,904757.4823
